unit,period,outcome,first_treat,dose,true_att
495,8,10.842890978115607,3,1.0540464196068353,3.1080928392136706
496,1,-2.602758678124566,3,2.274279723787731,0.0
496,2,-0.9331200947273907,3,2.274279723787731,0.0
496,3,4.037333741760262,3,2.274279723787731,5.548559447575462
496,4,5.478706586922658,3,2.274279723787731,5.548559447575462
496,5,5.620815057440512,3,2.274279723787731,5.548559447575462
496,6,5.788625009410324,3,2.274279723787731,5.548559447575462
496,7,6.264416853783807,3,2.274279723787731,5.548559447575462
496,8,6.58443869351478,3,2.274279723787731,5.548559447575462
497,1,-2.998867394403315,3,1.3535048841108368,0.0
497,2,-0.4701711271526092,3,1.3535048841108368,0.0
497,3,3.585490371185693,3,1.3535048841108368,3.7070097682216736
497,4,4.703613798355866,3,1.3535048841108368,3.7070097682216736
497,5,3.8224866436005773,3,1.3535048841108368,3.7070097682216736
497,6,6.74932717138404,3,1.3535048841108368,3.7070097682216736
497,7,4.974207598057739,3,1.3535048841108368,3.7070097682216736
497,8,4.978833903712676,3,1.3535048841108368,3.7070097682216736
498,1,2.476152653625037,3,1.6445044072543773,0.0
498,2,2.2359151702380395,3,1.6445044072543773,0.0
498,3,10.291474280369584,3,1.6445044072543773,4.289008814508755
498,4,10.629913778745118,3,1.6445044072543773,4.289008814508755
498,5,10.359591550861214,3,1.6445044072543773,4.289008814508755
498,6,9.362757580200677,3,1.6445044072543773,4.289008814508755
498,7,12.570114069535576,3,1.6445044072543773,4.289008814508755
498,8,10.9071272264548,3,1.6445044072543773,4.289008814508755
499,1,-1.885587932901927,3,1.5193438298090582,0.0
499,2,0.3206969787608016,3,1.5193438298090582,0.0
499,3,4.081036142423714,3,1.5193438298090582,4.038687659618116
499,4,6.123228696697435,3,1.5193438298090582,4.038687659618116
499,5,4.670847818261861,3,1.5193438298090582,4.038687659618116
499,6,4.525094758364117,3,1.5193438298090582,4.038687659618116
499,7,4.810320674483046,3,1.5193438298090582,4.038687659618116
499,8,4.075129380752214,3,1.5193438298090582,4.038687659618116
500,1,-2.4236780393895625,3,1.9518688034786649,0.0
500,2,-0.5004889277559774,3,1.9518688034786649,0.0
500,3,4.357489513030042,3,1.9518688034786649,4.90373760695733
500,4,4.278963346934378,3,1.9518688034786649,4.90373760695733
500,5,3.763720896557643,3,1.9518688034786649,4.90373760695733
500,6,5.485528358386709,3,1.9518688034786649,4.90373760695733
500,7,6.771469045569345,3,1.9518688034786649,4.90373760695733
500,8,6.689374596843956,3,1.9518688034786649,4.90373760695733
501,1,-0.3056530917647346,3,3.3325605107051466,0.0
501,2,-0.7693459146792998,3,3.3325605107051466,0.0
501,3,9.059914574124212,3,3.3325605107051466,7.665121021410293
501,4,5.560827941268018,3,3.3325605107051466,7.665121021410293
501,5,9.575578468877344,3,3.3325605107051466,7.665121021410293
501,6,12.263054740956798,3,3.3325605107051466,7.665121021410293
501,7,8.684359372680353,3,3.3325605107051466,7.665121021410293
501,8,10.451363305310833,3,3.3325605107051466,7.665121021410293
502,1,1.332542428824445,3,1.725112823808489,0.0
502,2,1.3778706048925944,3,1.725112823808489,0.0
502,3,7.827053309125129,3,1.725112823808489,4.450225647616978
502,4,7.763130080921451,3,1.725112823808489,4.450225647616978
502,5,7.9429794391134685,3,1.725112823808489,4.450225647616978
502,6,9.08795162773543,3,1.725112823808489,4.450225647616978
502,7,8.807429775637893,3,1.725112823808489,4.450225647616978
502,8,12.470543555389664,3,1.725112823808489,4.450225647616978
503,1,0.4465535204345484,3,2.2749757582649544,0.0
503,2,0.9904886852675117,3,2.2749757582649544,0.0
503,3,5.134690053734441,3,2.2749757582649544,5.549951516529909
503,4,6.801707776004292,3,2.2749757582649544,5.549951516529909
503,5,8.992535785107526,3,2.2749757582649544,5.549951516529909
503,6,7.009701252947844,3,2.2749757582649544,5.549951516529909
503,7,6.687600929005761,3,2.2749757582649544,5.549951516529909
503,8,9.37747357449529,3,2.2749757582649544,5.549951516529909
504,1,0.5696172666637938,3,0.5915044629128374,0.0
504,2,-0.2587460121150586,3,0.5915044629128374,0.0
504,3,2.045757082388147,3,0.5915044629128374,2.183008925825675
504,4,1.0233937472735106,3,0.5915044629128374,2.183008925825675
504,5,3.834135807716684,3,0.5915044629128374,2.183008925825675
504,6,4.543156793897536,3,0.5915044629128374,2.183008925825675
504,7,2.60014918591339,3,0.5915044629128374,2.183008925825675
504,8,6.016414133711709,3,0.5915044629128374,2.183008925825675
505,1,-0.08272939755690889,3,1.6090449416463644,0.0
505,2,0.7838910190983275,3,1.6090449416463644,0.0
505,3,4.953190051677053,3,1.6090449416463644,4.218089883292729
505,4,5.523347668655029,3,1.6090449416463644,4.218089883292729
505,5,5.89038585854545,3,1.6090449416463644,4.218089883292729
505,6,6.7381372813449065,3,1.6090449416463644,4.218089883292729
505,7,4.550907190719792,3,1.6090449416463644,4.218089883292729
505,8,5.368605526222196,3,1.6090449416463644,4.218089883292729
506,1,-1.6606820290151891,3,1.0815388248625308,0.0
506,2,-0.5544943004979707,3,1.0815388248625308,0.0
506,3,3.6265404442078237,3,1.0815388248625308,3.1630776497250617
506,4,4.063085174128494,3,1.0815388248625308,3.1630776497250617
506,5,5.355509332355675,3,1.0815388248625308,3.1630776497250617
506,6,5.886898819479995,3,1.0815388248625308,3.1630776497250617
506,7,4.366018412605851,3,1.0815388248625308,3.1630776497250617
506,8,5.976979630950115,3,1.0815388248625308,3.1630776497250617
507,1,-2.1068508050397234,3,0.8963659435815188,0.0
507,2,-0.9472662956714517,3,0.8963659435815188,0.0
507,3,2.855503998893647,3,0.8963659435815188,2.7927318871630376
507,4,-0.3749994466265383,3,0.8963659435815188,2.7927318871630376
507,5,5.944956669484837,3,0.8963659435815188,2.7927318871630376
507,6,4.6001213072426275,3,0.8963659435815188,2.7927318871630376
507,7,3.9380093544317463,3,0.8963659435815188,2.7927318871630376
507,8,6.961082385075381,3,0.8963659435815188,2.7927318871630376
508,1,4.715834584065929,3,1.0628179419500436,0.0
508,2,5.695785140380181,3,1.0628179419500436,0.0
508,3,8.701785828054582,3,1.0628179419500436,3.1256358839000873
508,4,11.340893475895552,3,1.0628179419500436,3.1256358839000873
508,5,10.08391693214633,3,1.0628179419500436,3.1256358839000873
508,6,10.83838573919172,3,1.0628179419500436,3.1256358839000873
508,7,12.392683791477658,3,1.0628179419500436,3.1256358839000873
508,8,12.274041095913287,3,1.0628179419500436,3.1256358839000873
509,1,1.0406740772370378,3,1.3950611921469576,0.0
509,2,2.7054131147285725,3,1.3950611921469576,0.0
509,3,8.423627756092976,3,1.3950611921469576,3.790122384293915
509,4,6.702554975464446,3,1.3950611921469576,3.790122384293915
509,5,7.001904614537591,3,1.3950611921469576,3.790122384293915
509,6,7.555771610284106,3,1.3950611921469576,3.790122384293915
509,7,9.195574027496543,3,1.3950611921469576,3.790122384293915
509,8,7.785946791632103,3,1.3950611921469576,3.790122384293915
510,1,1.9952005490978162,3,2.606351292866056,0.0
510,2,1.2360751596828359,3,2.606351292866056,0.0
510,3,8.302352831901615,3,2.606351292866056,6.212702585732112
510,4,9.468420691843619,3,2.606351292866056,6.212702585732112
510,5,10.430283700481166,3,2.606351292866056,6.212702585732112
510,6,12.755304020311709,3,2.606351292866056,6.212702585732112
510,7,12.022213499466814,3,2.606351292866056,6.212702585732112
510,8,11.074142184351796,3,2.606351292866056,6.212702585732112
511,1,-1.2061354216019629,3,0.8494243800267456,0.0
511,2,1.396593746992807,3,0.8494243800267456,0.0
511,3,4.3473041724448365,3,0.8494243800267456,2.698848760053491
511,4,3.7488437340398466,3,0.8494243800267456,2.698848760053491
511,5,3.7781673582768116,3,0.8494243800267456,2.698848760053491
511,6,5.845626659520287,3,0.8494243800267456,2.698848760053491
511,7,4.227366697090957,3,0.8494243800267456,2.698848760053491
511,8,6.112724221873167,3,0.8494243800267456,2.698848760053491
512,1,2.4007456365212336,3,1.6741670303934206,0.0
512,2,0.8334423278793598,3,1.6741670303934206,0.0
512,3,4.70081122715314,3,1.6741670303934206,4.348334060786842
512,4,6.386789409086282,3,1.6741670303934206,4.348334060786842
512,5,6.006411987399396,3,1.6741670303934206,4.348334060786842
512,6,5.58230486266133,3,1.6741670303934206,4.348334060786842
512,7,8.177456733286851,3,1.6741670303934206,4.348334060786842
512,8,9.094255106964466,3,1.6741670303934206,4.348334060786842
513,1,-1.2380146348132826,3,1.2942291711983758,0.0
513,2,-0.8043436368369833,3,1.2942291711983758,0.0
513,3,2.699784988534212,3,1.2942291711983758,3.5884583423967515
513,4,4.011414779188475,3,1.2942291711983758,3.5884583423967515
513,5,4.098981996732851,3,1.2942291711983758,3.5884583423967515
513,6,4.150317692952786,3,1.2942291711983758,3.5884583423967515
513,7,7.553519210055647,3,1.2942291711983758,3.5884583423967515
513,8,6.627843196405549,3,1.2942291711983758,3.5884583423967515
514,1,-4.231021561809051,3,1.3995677694132658,0.0
514,2,-3.4200171009059765,3,1.3995677694132658,0.0
514,3,0.766755085747933,3,1.3995677694132658,3.7991355388265315
514,4,0.08260891619141297,3,1.3995677694132658,3.7991355388265315
514,5,1.2682714919595952,3,1.3995677694132658,3.7991355388265315
514,6,1.2266883847274674,3,1.3995677694132658,3.7991355388265315
514,7,2.434182493764788,3,1.3995677694132658,3.7991355388265315
514,8,2.837409754946292,3,1.3995677694132658,3.7991355388265315
515,1,-2.6386788145599342,3,2.7220326871237415,0.0
515,2,-3.0853172766175314,3,2.7220326871237415,0.0
515,3,5.334283877517258,3,2.7220326871237415,6.444065374247483
515,4,5.4837773327444514,3,2.7220326871237415,6.444065374247483
515,5,4.297674572842992,3,2.7220326871237415,6.444065374247483
515,6,7.195708589440468,3,2.7220326871237415,6.444065374247483
515,7,8.153388932794526,3,2.7220326871237415,6.444065374247483
515,8,10.216403295760701,3,2.7220326871237415,6.444065374247483
516,1,-3.5124348632814506,3,2.157732104525004,0.0
516,2,-3.159949256509857,3,2.157732104525004,0.0
516,3,2.0848058186499774,3,2.157732104525004,5.315464209050008
516,4,3.9028687555762254,3,2.157732104525004,5.315464209050008
516,5,4.396545029647574,3,2.157732104525004,5.315464209050008
516,6,3.8829305143024695,3,2.157732104525004,5.315464209050008
516,7,5.019296967085379,3,2.157732104525004,5.315464209050008
516,8,3.7155611821998615,3,2.157732104525004,5.315464209050008
517,1,-3.0731908080699686,3,3.217803724562455,0.0
517,2,-4.270246815575382,3,3.217803724562455,0.0
517,3,4.401383541808716,3,3.217803724562455,7.43560744912491
517,4,3.509346471923916,3,3.217803724562455,7.43560744912491
517,5,4.853686293760122,3,3.217803724562455,7.43560744912491
517,6,5.656448739704167,3,3.217803724562455,7.43560744912491
517,7,6.424749046260865,3,3.217803724562455,7.43560744912491
517,8,7.415772408744207,3,3.217803724562455,7.43560744912491
518,1,-0.4516428651099853,3,1.5261483763975263,0.0
518,2,-0.6580070058268493,3,1.5261483763975263,0.0
518,3,4.123743347345092,3,1.5261483763975263,4.052296752795053
518,4,5.107682914141986,3,1.5261483763975263,4.052296752795053
518,5,4.731286685721545,3,1.5261483763975263,4.052296752795053
518,6,4.624871608579852,3,1.5261483763975263,4.052296752795053
518,7,6.170690710453902,3,1.5261483763975263,4.052296752795053
518,8,6.734588090160504,3,1.5261483763975263,4.052296752795053
519,1,3.798477196729297,3,1.164193641516877,0.0
519,2,2.1952837617271586,3,1.164193641516877,0.0
519,3,6.636838488702368,3,1.164193641516877,3.328387283033754
519,4,7.703444537766532,3,1.164193641516877,3.328387283033754
519,5,9.257919662532915,3,1.164193641516877,3.328387283033754
519,6,8.956952222726457,3,1.164193641516877,3.328387283033754
519,7,10.615167275247579,3,1.164193641516877,3.328387283033754
519,8,11.293535270541298,3,1.164193641516877,3.328387283033754
520,1,1.6102981332684974,3,1.4741338420224885,0.0
520,2,2.116668229071578,3,1.4741338420224885,0.0
520,3,4.32240144397755,3,1.4741338420224885,3.948267684044977
520,4,6.342030848092044,3,1.4741338420224885,3.948267684044977
520,5,5.751866307680852,3,1.4741338420224885,3.948267684044977
520,6,5.21032901727707,3,1.4741338420224885,3.948267684044977
520,7,7.071924216580433,3,1.4741338420224885,3.948267684044977
520,8,9.18413231426352,3,1.4741338420224885,3.948267684044977
521,1,3.541869534760812,3,1.861250168665606,0.0
521,2,5.59893689624824,3,1.861250168665606,0.0
521,3,8.980858007241672,3,1.861250168665606,4.722500337331212
521,4,11.751430615566466,3,1.861250168665606,4.722500337331212
521,5,9.98114908749061,3,1.861250168665606,4.722500337331212
521,6,10.326108158127296,3,1.861250168665606,4.722500337331212
521,7,9.524237774052065,3,1.861250168665606,4.722500337331212
521,8,12.414190602266327,3,1.861250168665606,4.722500337331212
522,1,0.8198400248612716,3,1.800900250834926,0.0
522,2,1.1749175143930235,3,1.800900250834926,0.0
522,3,8.204996219234175,3,1.800900250834926,4.601800501669852
522,4,8.58198832426756,3,1.800900250834926,4.601800501669852
522,5,9.05581702268228,3,1.800900250834926,4.601800501669852
522,6,8.061574521416622,3,1.800900250834926,4.601800501669852
522,7,8.872789790166351,3,1.800900250834926,4.601800501669852
522,8,9.36391125777575,3,1.800900250834926,4.601800501669852
523,1,2.8476358321027164,3,0.9586837432534205,0.0
523,2,4.118682319924549,3,0.9586837432534205,0.0
523,3,6.350631693135567,3,0.9586837432534205,2.917367486506841
523,4,8.457376223294517,3,0.9586837432534205,2.917367486506841
523,5,7.87967955597022,3,0.9586837432534205,2.917367486506841
523,6,7.247685743822741,3,0.9586837432534205,2.917367486506841
523,7,8.811196544066135,3,0.9586837432534205,2.917367486506841
523,8,10.188425416645932,3,0.9586837432534205,2.917367486506841
524,1,0.6964949927321842,3,1.725030774844825,0.0
524,2,0.3850973539899305,3,1.725030774844825,0.0
524,3,4.173942012738499,3,1.725030774844825,4.45006154968965
524,4,4.431574305024579,3,1.725030774844825,4.45006154968965
524,5,5.72433706264189,3,1.725030774844825,4.45006154968965
524,6,7.3222420543515465,3,1.725030774844825,4.45006154968965
524,7,6.582036681294952,3,1.725030774844825,4.45006154968965
524,8,7.102799430949311,3,1.725030774844825,4.45006154968965
525,1,1.599299762702434,3,1.8480188346347062,0.0
525,2,1.7200108457541292,3,1.8480188346347062,0.0
525,3,7.081805071010836,3,1.8480188346347062,4.696037669269412
525,4,7.879365562900284,3,1.8480188346347062,4.696037669269412
525,5,9.962039573894575,3,1.8480188346347062,4.696037669269412
525,6,8.504225799123951,3,1.8480188346347062,4.696037669269412
525,7,9.296551653566134,3,1.8480188346347062,4.696037669269412
525,8,8.878561917248245,3,1.8480188346347062,4.696037669269412
526,1,2.674059534621847,3,5.805101028876428,0.0
526,2,3.824107646866974,3,5.805101028876428,0.0
526,3,17.192128371858303,3,5.805101028876428,12.610202057752856
526,4,16.270995050597257,3,5.805101028876428,12.610202057752856
526,5,17.141984809180784,3,5.805101028876428,12.610202057752856
526,6,16.91408020373151,3,5.805101028876428,12.610202057752856
526,7,18.095649205596068,3,5.805101028876428,12.610202057752856
526,8,18.381595678400764,3,5.805101028876428,12.610202057752856
527,1,-0.5950301972158986,3,4.214042099161032,0.0
527,2,-0.015540892190256395,3,4.214042099161032,0.0
527,3,10.226711897248327,3,4.214042099161032,9.428084198322065
527,4,9.980637179009115,3,4.214042099161032,9.428084198322065
527,5,10.532292821776645,3,4.214042099161032,9.428084198322065
527,6,12.982151627526232,3,4.214042099161032,9.428084198322065
527,7,14.485336382701062,3,4.214042099161032,9.428084198322065
527,8,11.070422665320635,3,4.214042099161032,9.428084198322065
528,1,0.35960953685627395,3,1.0761375893636587,0.0
528,2,1.161927913424183,3,1.0761375893636587,0.0
528,3,5.668067504921095,3,1.0761375893636587,3.1522751787273173
528,4,7.167136430996907,3,1.0761375893636587,3.1522751787273173
528,5,7.362608862007923,3,1.0761375893636587,3.1522751787273173
528,6,7.443387056740118,3,1.0761375893636587,3.1522751787273173
528,7,8.30029146691755,3,1.0761375893636587,3.1522751787273173
528,8,7.579269763331281,3,1.0761375893636587,3.1522751787273173
529,1,1.388252745397047,3,1.4280477749790104,0.0
529,2,2.1122809687738693,3,1.4280477749790104,0.0
529,3,4.904254728235834,3,1.4280477749790104,3.8560955499580207
529,4,5.827160862385091,3,1.4280477749790104,3.8560955499580207
529,5,6.366905005830027,3,1.4280477749790104,3.8560955499580207
529,6,8.752579290791461,3,1.4280477749790104,3.8560955499580207
529,7,8.733826015680103,3,1.4280477749790104,3.8560955499580207
529,8,9.59953226718163,3,1.4280477749790104,3.8560955499580207
530,1,-2.43876023206263,3,0.7931673854112907,0.0
530,2,-1.582671928311769,3,0.7931673854112907,0.0
530,3,3.6504449688189116,3,0.7931673854112907,2.5863347708225817
530,4,0.7085598868963652,3,0.7931673854112907,2.5863347708225817
530,5,5.21185888616222,3,0.7931673854112907,2.5863347708225817
530,6,2.663912385039626,3,0.7931673854112907,2.5863347708225817
530,7,5.830574420487395,3,0.7931673854112907,2.5863347708225817
530,8,4.598644903805454,3,0.7931673854112907,2.5863347708225817
531,1,-0.6966331493704074,3,1.2270912029735879,0.0
531,2,1.9626240493745049,3,1.2270912029735879,0.0
531,3,0.43546791128406026,3,1.2270912029735879,3.4541824059471757
531,4,3.904022689265834,3,1.2270912029735879,3.4541824059471757
531,5,1.900482827811446,3,1.2270912029735879,3.4541824059471757
531,6,4.6354144636226895,3,1.2270912029735879,3.4541824059471757
531,7,4.501873377853292,3,1.2270912029735879,3.4541824059471757
531,8,5.338427863867029,3,1.2270912029735879,3.4541824059471757
532,1,-2.7799429401247817,3,1.9305452998549382,0.0
532,2,-0.5877155543000442,3,1.9305452998549382,0.0
532,3,2.544476097942951,3,1.9305452998549382,4.861090599709876
532,4,5.734471198812072,3,1.9305452998549382,4.861090599709876
532,5,4.583583629303149,3,1.9305452998549382,4.861090599709876
532,6,4.090143258510242,3,1.9305452998549382,4.861090599709876
532,7,7.58777075925403,3,1.9305452998549382,4.861090599709876
532,8,6.425491283104178,3,1.9305452998549382,4.861090599709876
533,1,2.58064705428495,3,3.0129715281762306,0.0
533,2,2.394367213156266,3,3.0129715281762306,0.0
533,3,7.900808435408949,3,3.0129715281762306,7.025943056352461
533,4,9.113964339258636,3,3.0129715281762306,7.025943056352461
533,5,9.81999207985896,3,3.0129715281762306,7.025943056352461
533,6,11.725257340181823,3,3.0129715281762306,7.025943056352461
533,7,11.136471853562501,3,3.0129715281762306,7.025943056352461
533,8,11.375246761291844,3,3.0129715281762306,7.025943056352461
534,1,0.954140150480322,3,1.1450611951549279,0.0
534,2,1.6034627017239906,3,1.1450611951549279,0.0
534,3,6.748734213566809,3,1.1450611951549279,3.2901223903098558
534,4,5.94784747868596,3,1.1450611951549279,3.2901223903098558
534,5,6.049144856590311,3,1.1450611951549279,3.2901223903098558
534,6,6.379634962274799,3,1.1450611951549279,3.2901223903098558
534,7,6.890376974052323,3,1.1450611951549279,3.2901223903098558
534,8,6.54204613184572,3,1.1450611951549279,3.2901223903098558
535,1,-1.835426969242308,3,1.1887790594542984,0.0
535,2,0.9133686147344942,3,1.1887790594542984,0.0
535,3,3.0859071974252714,3,1.1887790594542984,3.377558118908597
535,4,4.4969181265488665,3,1.1887790594542984,3.377558118908597
535,5,1.8137499400919335,3,1.1887790594542984,3.377558118908597
535,6,5.360817766958647,3,1.1887790594542984,3.377558118908597
535,7,5.1311537536236544,3,1.1887790594542984,3.377558118908597
535,8,5.311066435102259,3,1.1887790594542984,3.377558118908597
536,1,0.734130640073329,3,0.5634681240632927,0.0
536,2,0.5573454288401696,3,0.5634681240632927,0.0
536,3,1.556232010890427,3,0.5634681240632927,2.1269362481265857
536,4,5.10235487195072,3,0.5634681240632927,2.1269362481265857
536,5,4.923124492126975,3,0.5634681240632927,2.1269362481265857
536,6,4.8661644760309315,3,0.5634681240632927,2.1269362481265857
536,7,4.713921558706345,3,0.5634681240632927,2.1269362481265857
536,8,4.710249414671648,3,0.5634681240632927,2.1269362481265857
537,1,1.8649667793450284,3,1.5199341928260044,0.0
537,2,3.7545150325023298,3,1.5199341928260044,0.0
537,3,6.884108934670017,3,1.5199341928260044,4.039868385652008
537,4,5.798180851836153,3,1.5199341928260044,4.039868385652008
537,5,7.906059184967382,3,1.5199341928260044,4.039868385652008
537,6,8.12759949568225,3,1.5199341928260044,4.039868385652008
537,7,9.54498608400321,3,1.5199341928260044,4.039868385652008
537,8,9.787675635340705,3,1.5199341928260044,4.039868385652008
538,1,-1.249441104779322,3,0.9692747127989452,0.0
538,2,2.7816236337590587,3,0.9692747127989452,0.0
538,3,4.671451445424409,3,0.9692747127989452,2.9385494255978903
538,4,4.7532021134797935,3,0.9692747127989452,2.9385494255978903
538,5,6.486457444554929,3,0.9692747127989452,2.9385494255978903
538,6,7.585901963958504,3,0.9692747127989452,2.9385494255978903
538,7,6.034196244641668,3,0.9692747127989452,2.9385494255978903
538,8,8.879507271986043,3,0.9692747127989452,2.9385494255978903
539,1,4.367099087776577,3,1.2652633550434984,0.0
539,2,4.1507364365444746,3,1.2652633550434984,0.0
539,3,7.266663320104925,3,1.2652633550434984,3.530526710086997
539,4,7.654908946142681,3,1.2652633550434984,3.530526710086997
539,5,10.160219081912201,3,1.2652633550434984,3.530526710086997
539,6,8.123064263836069,3,1.2652633550434984,3.530526710086997
539,7,11.198757411151153,3,1.2652633550434984,3.530526710086997
539,8,10.469087791201538,3,1.2652633550434984,3.530526710086997
540,1,2.9581271647532295,3,1.0635045254765658,0.0
540,2,1.8458739589827617,3,1.0635045254765658,0.0
540,3,7.034254085220631,3,1.0635045254765658,3.1270090509531316
540,4,8.294556231360595,3,1.0635045254765658,3.1270090509531316
540,5,6.844560627497238,3,1.0635045254765658,3.1270090509531316
540,6,9.179606582601064,3,1.0635045254765658,3.1270090509531316
540,7,9.269982969028241,3,1.0635045254765658,3.1270090509531316
540,8,9.03721510151691,3,1.0635045254765658,3.1270090509531316
541,1,-0.6479097790217838,3,1.5728176979733106,0.0
541,2,-3.2048396344916443,3,1.5728176979733106,0.0
541,3,3.9897332791772424,3,1.5728176979733106,4.145635395946622
541,4,5.762487688506826,3,1.5728176979733106,4.145635395946622
541,5,6.082995669534196,3,1.5728176979733106,4.145635395946622
541,6,5.532859250972056,3,1.5728176979733106,4.145635395946622
541,7,5.3413717543026875,3,1.5728176979733106,4.145635395946622
541,8,5.507249973885902,3,1.5728176979733106,4.145635395946622
542,1,3.564246625170403,3,0.6846385832316277,0.0
542,2,4.910979666993951,3,0.6846385832316277,0.0
542,3,6.429205780079885,3,0.6846385832316277,2.3692771664632555
542,4,8.493873403589681,3,0.6846385832316277,2.3692771664632555
542,5,10.369610103542625,3,0.6846385832316277,2.3692771664632555
542,6,8.674566350411906,3,0.6846385832316277,2.3692771664632555
542,7,7.892054782255995,3,0.6846385832316277,2.3692771664632555
542,8,8.391704839222887,3,0.6846385832316277,2.3692771664632555
543,1,0.21461254260014595,3,0.7917396842518567,0.0
543,2,-0.12169918807187315,3,0.7917396842518567,0.0
543,3,3.898357255456337,3,0.7917396842518567,2.5834793685037134
543,4,2.9878921102329343,3,0.7917396842518567,2.5834793685037134
543,5,4.852149906932116,3,0.7917396842518567,2.5834793685037134
543,6,4.363227185942558,3,0.7917396842518567,2.5834793685037134
543,7,4.289022304068334,3,0.7917396842518567,2.5834793685037134
543,8,5.120527880589899,3,0.7917396842518567,2.5834793685037134
544,1,1.3926912694856186,3,4.7808748655134625,0.0
544,2,5.079105183490467,3,4.7808748655134625,0.0
544,3,14.055113542377294,3,4.7808748655134625,10.561749731026925
544,4,15.296009444617976,3,4.7808748655134625,10.561749731026925
544,5,14.614626223064981,3,4.7808748655134625,10.561749731026925
544,6,14.599567533955957,3,4.7808748655134625,10.561749731026925
544,7,15.917614845017845,3,4.7808748655134625,10.561749731026925
544,8,17.752687889314977,3,4.7808748655134625,10.561749731026925
545,1,0.11524146070389407,3,0.8661377740500489,0.0
545,2,0.2654412793727623,3,0.8661377740500489,0.0
545,3,4.523713044571419,3,0.8661377740500489,2.7322755481000978
545,4,5.3672714009200195,3,0.8661377740500489,2.7322755481000978
545,5,7.011096969055458,3,0.8661377740500489,2.7322755481000978
545,6,6.221999278574771,3,0.8661377740500489,2.7322755481000978
545,7,7.012241478733511,3,0.8661377740500489,2.7322755481000978
545,8,7.587524037122597,3,0.8661377740500489,2.7322755481000978
546,1,-1.4773141388465656,3,0.95275947991047,0.0
546,2,-0.7876308273834794,3,0.95275947991047,0.0
546,3,2.4973239133013543,3,0.95275947991047,2.90551895982094
546,4,2.749074447215359,3,0.95275947991047,2.90551895982094
546,5,5.376680077777408,3,0.95275947991047,2.90551895982094
546,6,5.37127029457076,3,0.95275947991047,2.90551895982094
546,7,5.660716265998454,3,0.95275947991047,2.90551895982094
546,8,3.488503687504736,3,0.95275947991047,2.90551895982094
547,1,-1.059916860931247,3,4.130740811618224,0.0
547,2,-3.5096657237034212,3,4.130740811618224,0.0
547,3,9.197900659625539,3,4.130740811618224,9.261481623236447
547,4,6.196846423035265,3,4.130740811618224,9.261481623236447
547,5,7.333686745130045,3,4.130740811618224,9.261481623236447
547,6,6.443238521176951,3,4.130740811618224,9.261481623236447
547,7,9.50821287962928,3,4.130740811618224,9.261481623236447
547,8,8.54483108287535,3,4.130740811618224,9.261481623236447
548,1,-0.9161291745310507,3,7.046517933159384,0.0
548,2,-0.7156432376070938,3,7.046517933159384,0.0
548,3,17.027261908623935,3,7.046517933159384,15.093035866318768
548,4,17.46137049745362,3,7.046517933159384,15.093035866318768
548,5,19.061940736964857,3,7.046517933159384,15.093035866318768
548,6,17.0642002248131,3,7.046517933159384,15.093035866318768
548,7,18.468726216932872,3,7.046517933159384,15.093035866318768
548,8,17.46057164848412,3,7.046517933159384,15.093035866318768
549,1,-2.953805493346536,3,0.9177930822083663,0.0
549,2,-2.6376117838923956,3,0.9177930822083663,0.0
549,3,1.6812696513009358,3,0.9177930822083663,2.835586164416733
549,4,2.733841500223706,3,0.9177930822083663,2.835586164416733
549,5,3.207886384637015,3,0.9177930822083663,2.835586164416733
549,6,1.8740074215879041,3,0.9177930822083663,2.835586164416733
549,7,4.215287598428514,3,0.9177930822083663,2.835586164416733
549,8,3.672734556697718,3,0.9177930822083663,2.835586164416733
550,1,2.1100015757885298,3,1.3714595279208155,0.0
550,2,2.226086984866626,3,1.3714595279208155,0.0
550,3,6.617581733165624,3,1.3714595279208155,3.742919055841631
550,4,9.419831373723408,3,1.3714595279208155,3.742919055841631
550,5,8.4849282940212,3,1.3714595279208155,3.742919055841631
550,6,8.852129375028381,3,1.3714595279208155,3.742919055841631
550,7,8.91527066899023,3,1.3714595279208155,3.742919055841631
550,8,12.123496138965203,3,1.3714595279208155,3.742919055841631
551,1,4.838595803124921,3,1.9557578697332283,0.0
551,2,3.3125231994797035,3,1.9557578697332283,0.0
551,3,9.171485999040328,3,1.9557578697332283,4.911515739466457
551,4,9.730856510374043,3,1.9557578697332283,4.911515739466457
551,5,10.590973032027552,3,1.9557578697332283,4.911515739466457
551,6,10.243875061113517,3,1.9557578697332283,4.911515739466457
551,7,11.883917577106649,3,1.9557578697332283,4.911515739466457
551,8,13.397189185784267,3,1.9557578697332283,4.911515739466457
552,1,-2.4074500875975438,3,3.913174050098056,0.0
552,2,-1.7219687156854475,3,3.913174050098056,0.0
552,3,8.249367566305425,3,3.913174050098056,8.826348100196112
552,4,8.795730561494903,3,3.913174050098056,8.826348100196112
552,5,11.730991996348664,3,3.913174050098056,8.826348100196112
552,6,11.23423534161757,3,3.913174050098056,8.826348100196112
552,7,11.676848473720996,3,3.913174050098056,8.826348100196112
552,8,10.96816042808933,3,3.913174050098056,8.826348100196112
553,1,0.8176280782517282,3,1.0065931002092163,0.0
553,2,0.15223607127314365,3,1.0065931002092163,0.0
553,3,5.898867913504793,3,1.0065931002092163,3.0131862004184327
553,4,6.108182290265761,3,1.0065931002092163,3.0131862004184327
